_id,LOCATIONID,ASSET_ID,ASSET_NAME,TYPE,AMENITIES,ADDRESS,PHONE,URL,geometry
1534,36,1720,EARL BEATTY COMMUNITY CENTRE,Community Centre,Washroom,455 GLEBEHOLME BLVD,416-392-0752,https://www.toronto.ca/data/parks/prd/facilities/complex/36/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.321148492192, 43.6861614666067]]}"
1535,42,1621,ANTIBES COMMUNITY CENTRE,Community Centre,"Basketball Court, Outdoor Dry Pad, Outdoor Ping Pong/Table Tennis, Pickleball Court, Playground, Tennis Court, Wi-Fi",140 ANTIBES DR,416-395-0096,https://www.toronto.ca/data/parks/prd/facilities/complex/42/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4469957593676, 43.7811383805631]]}"
1536,503,46,ARMOUR HEIGHTS COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",2140 AVENUE RD,416-395-7848,https://www.toronto.ca/data/parks/prd/facilities/complex/503/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4219099287346, 43.7393866949055]]}"
1537,511,13008,BANBURY COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",120 BANBURY RD,416-395-6101,https://www.toronto.ca/data/parks/prd/facilities/complex/511/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3695359121079, 43.7428036620893]]}"
1538,512,1631,BAYCREST ARENA,Community Centre,"Washroom, Wi-Fi",160 NEPTUNE DR,416-395-7960,https://www.toronto.ca/data/parks/prd/facilities/complex/512/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4431358631458, 43.7289472239447]]}"
1539,308,1740,FAIRMOUNT PARK COMMUNITY CENTRE,Community Centre,Washroom,1757 GERRARD ST E,416-392-7060,https://www.toronto.ca/data/parks/prd/facilities/complex/308/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3149233094957, 43.6766857433726]]}"
1540,771,1075,VICTORIA VILLAGE ARENA,Community Centre,"Washroom, Wi-Fi",190 BERMONDSEY RD,416-395-0143,https://www.toronto.ca/data/parks/prd/facilities/complex/771/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3156334888003, 43.7231898027645]]}"
1541,535,13011,BERNER TRAIL COMMUNITY CENTRE,Community Centre,Washroom,120 BERNER TRAIL,416-396-4054,https://www.toronto.ca/data/parks/prd/facilities/complex/535/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2209282273814, 43.8018223190753]]}"
1542,750,1732,ELMBANK COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",10 RAMPART RD,416-394-8671,https://www.toronto.ca/data/parks/prd/facilities/complex/750/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5887129265479, 43.7347773561294]]}"
1543,800,15,ALBION ARENA,Community Centre,"Washroom, Wi-Fi",1501 ALBION RD,416-394-8690,https://www.toronto.ca/data/parks/prd/facilities/complex/800/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.582830483098, 43.7395625002357]]}"
1544,575,2064,DRIFTWOOD COMMUNITY RECREATION CENTRE,Community Centre,"Washroom, Wi-Fi",4401 JANE ST,416-395-0226,https://www.toronto.ca/data/parks/prd/facilities/complex/575/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5187434713558, 43.7654199458755]]}"
1545,508,2026,WESTON LIONS RECREATION ARENA,Community Centre,"Ball Diamond, Basketball Court, Playground, Skateboarding, Sports Field, Tennis Court, Washroom",2125 LAWRENCE AVE W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/508/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5180978285549, 43.6985583745379]]}"
1546,354,2106,THISTLETOWN MULTI-SERVICE CENTRE,Community Centre,"Washroom, Wi-Fi",925 ALBION RD,416-394-8717,https://www.toronto.ca/data/parks/prd/facilities/complex/354/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5624015589074, 43.7353899280452]]}"
1547,1076,2082,JENNER JEAN-MARIE COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",48 THORNCLIFFE PARK DR,416-396-2874,https://www.toronto.ca/data/parks/prd/facilities/complex/1076/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3427973417292, 43.7030722375646]]}"
1548,617,1729,ELLESMERE COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",20 CANADIAN RD,416-396-5536,https://www.toronto.ca/data/parks/prd/facilities/complex/617/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2993366336893, 43.76069075642]]}"
1549,1865,1569,WARDEN HILLTOP COMMUNITY CENTRE,Community Centre,"Basketball Court, Playground, Wi-Fi",25 MENDELSSOHN ST,416-392-7640,https://www.toronto.ca/data/parks/prd/facilities/complex/1865/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2803616370373, 43.7147475746814]]}"
1550,584,2109,WEST ROUGE COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",270 ROUGE HILLS DR,416-396-4147,https://www.toronto.ca/data/parks/prd/facilities/complex/584/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.1251545950445, 43.7921131748365]]}"
1551,297,2104,STAN WADLOW CLUBHOUSE,Community Centre,"Washroom, Wi-Fi",373 CEDARVALE AVE,416-396-2842,https://www.toronto.ca/data/parks/prd/facilities/complex/297/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3151177370669, 43.6981944584978]]}"
1552,24,71,BEACHES RECREATION CENTRE,Community Centre,"Washroom, Wi-Fi",6 WILLIAMSON RD,416-392-0740,https://www.toronto.ca/data/parks/prd/facilities/complex/24/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2987782403511, 43.6739832711515]]}"
1553,63,1818,JOHN INNES COMMUNITY RECREATION CENTRE,Community Centre,"Washroom, Wi-Fi",150 SHERBOURNE ST,416-392-6779,https://www.toronto.ca/data/parks/prd/facilities/complex/63/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3703437798954, 43.6554231306603]]}"
1554,3489,1840,LARRY GROSSMAN FOREST HILL MEMORIAL ARENA,Community Centre,Washroom,340 CHAPLIN CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3489/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4201852796346, 43.704250374337]]}"
1555,891,1873,MEMORIAL POOL AND HEALTH CLUB,Community Centre,"Washroom, Wi-Fi",44 MONTGOMERY RD,416-394-8731,https://www.toronto.ca/data/parks/prd/facilities/complex/891/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5196174965911, 43.6483790866303]]}"
1556,336,13071,TERRY FOX RECREATION CENTRE,Community Centre,None,2 GLEDHILL AVE,416-396-2842,https://www.toronto.ca/data/parks/prd/facilities/complex/336/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3093339765149, 43.6875436302521]]}"
1557,294,2013,WALLACE EMERSON COMMUNITY CENTRE,Community Centre,Washroom,1260 DUFFERIN ST,416-392-0039,https://www.toronto.ca/data/parks/prd/facilities/complex/294/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4393144816872, 43.6673368870221]]}"
1558,451,1095,WELLESLEY COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",495 SHERBOURNE ST,416-392-0227,https://www.toronto.ca/data/parks/prd/facilities/complex/451/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3745558874873, 43.6677008550321]]}"
1559,3492,13056,NORTH TORONTO MEMORIAL ARENA,Community Centre,None,174 ORCHARD VIEW BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3492/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4045586738755, 43.7069852864605]]}"
1560,1105,2105,STEPHEN LEACOCK COMMUNITY RECREATION CENTRE,Community Centre,Wi-Fi,2500 BIRCHMOUNT RD,416-396-4184,https://www.toronto.ca/data/parks/prd/facilities/complex/1105/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3015668058095, 43.7876038255269]]}"
1561,1219,13031,HILLTOP MIDDLE PUBLIC SCHOOL,Community Centre,None,35 TREHORNE DR,416-394-8701,https://www.toronto.ca/data/parks/prd/facilities/complex/1219/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.533095757813, 43.6891410232693]]}"
1562,234,1866,MATTY ECKLER RECREATION CENTRE,Community Centre,"Washroom, Wi-Fi",953 GERRARD ST E,416-392-0750,https://www.toronto.ca/data/parks/prd/facilities/complex/234/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3395835207654, 43.6679040158744]]}"
1563,100,1867,MARY McCORMICK RECREATION CENTRE,Community Centre,"Washroom, Wi-Fi",66 SHERIDAN AVE,416-392-0742,https://www.toronto.ca/data/parks/prd/facilities/complex/100/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4331856284112, 43.6473984583325]]}"
1564,893,13006,ALBION POOL AND HEALTH CLUB,Community Centre,Wi-Fi,1485 ALBION RD,416-394-8676,https://www.toronto.ca/data/parks/prd/facilities/complex/893/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5811300027369, 43.7392632411491]]}"
1565,795,1987,THE ELMS POOL AND COMMUNITY SCHOOL,Community Centre,Wi-Fi,45 GOLFDOWN DR,416-394-8722,https://www.toronto.ca/data/parks/prd/facilities/complex/795/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.551984150905, 43.7221973646426]]}"
1566,749,13055,NORTH KIPLING COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",2 ROWNTREE RD,416-394-8679,https://www.toronto.ca/data/parks/prd/facilities/complex/749/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5844990933092, 43.7521977713759]]}"
1567,17,2046,ANNETTE COMMUNITY RECREATION CENTRE,Community Centre,"Washroom, Wi-Fi",333 ANNETTE ST,416-392-0736,https://www.toronto.ca/data/parks/prd/facilities/complex/17/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4738822006393, 43.6611733014945]]}"
1568,793,13058,OURLAND COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",18 OURLAND AVE,416-394-8673,https://www.toronto.ca/data/parks/prd/facilities/complex/793/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5084844077924, 43.6151301637291]]}"
1569,2773,44942,TORONTO PAN AM SPORTS CENTRE,Community Centre,Wi-Fi,875 MORNINGSIDE AVE,416-283-5222,https://www.toronto.ca/data/parks/prd/facilities/complex/2773/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.1937158131376, 43.7906971714374]]}"
1570,1132,13012,BLOORDALE COMMUNITY SCHOOL,Community Centre,None,10 TOLEDO RD,416-394-8699,https://www.toronto.ca/data/parks/prd/facilities/complex/1132/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.572341175264, 43.6391974818382]]}"
1571,568,13022,DOWNSVIEW ARENA,Community Centre,"Washroom, Wi-Fi",1633 WILSON AVE,416-395-7831,https://www.toronto.ca/data/parks/prd/facilities/complex/568/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5126109653032, 43.7190264399552]]}"
1572,3490,13051,MCCORMICK ARENA,Community Centre,None,179 BROCK AVE,416-392-0647,https://www.toronto.ca/data/parks/prd/facilities/complex/3490/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4339412245562, 43.6472384211089]]}"
1573,346,13467,EARL BALES PARK SENIOR CENTRE,Community Centre,Washroom,4169 BATHURST ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/346/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4362389829752, 43.7545094253327]]}"
1574,472,2044,AMESBURY COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",1507 LAWRENCE AVE W,416-395-0145,https://www.toronto.ca/data/parks/prd/facilities/complex/472/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4826656672543, 43.7071222820968]]}"
1575,287,2006,TRINITY COMMUNITY RECREATION CENTRE,Community Centre,"Washroom, Wi-Fi",155 CRAWFORD ST,416-392-0743,https://www.toronto.ca/data/parks/prd/facilities/complex/287/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4148778070141, 43.6462504545033]]}"
1576,802,721,MIMICO ARENA,Community Centre,"Washroom, Wi-Fi",31 DRUMMOND ST,416-394-8695,https://www.toronto.ca/data/parks/prd/facilities/complex/802/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4987875148124, 43.6123303646434]]}"
1577,892,1737,ETOBICOKE OLYMPIUM,Community Centre,"Washroom, Wi-Fi",590 RATHBURN RD,416-394-8111,https://www.toronto.ca/data/parks/prd/facilities/complex/892/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5844327526954, 43.650230054854]]}"
1578,822,2068,FAIRFIELD SENIORS' CENTRE,Community Centre,"Washroom, Wi-Fi",80 LOTHIAN AVE,416-394-8686,https://www.toronto.ca/data/parks/prd/facilities/complex/822/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5192434700079, 43.6395319992556]]}"
1579,45,1768,HARRISON POOL,Community Centre,Washroom,15 STEPHANIE ST,416-392-7984,https://www.toronto.ca/data/parks/prd/facilities/complex/45/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3908365231734, 43.6510882586156]]}"
1580,3488,13026,GEORGE BELL ARENA,Community Centre,Washroom,215 RYDING AVE,416-392-0377,https://www.toronto.ca/data/parks/prd/facilities/complex/3488/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4773579435073, 43.6684431006604]]}"
1581,2012,14322,PAM McCONNELL AQUATIC CENTRE,Community Centre,Wi-Fi,640 DUNDAS ST E, 416-338-2237,https://www.toronto.ca/data/parks/prd/facilities/complex/2012/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3611018330003, 43.661228864512]]}"
1582,486,2057,CHALKFARM COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",180 CHALKFARM DR,416-395-7802,https://www.toronto.ca/data/parks/prd/facilities/complex/486/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5116269705245, 43.7239655385417]]}"
1583,743,925,SCARBOROUGH VILLAGE RECREATION CENTRE,Community Centre,"Washroom, Wi-Fi",3600 KINGSTON RD,416-396-4048,https://www.toronto.ca/data/parks/prd/facilities/complex/743/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2165968637095, 43.7401721550363]]}"
1584,778,13082,YORK MILLS ARENA,Community Centre,"Washroom, Wi-Fi",2539 BAYVIEW AVE,416-395-7844,https://www.toronto.ca/data/parks/prd/facilities/complex/778/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3834202689062, 43.7476532978615]]}"
1585,30,2052,BOB ABATE COMMUNITY RECREATION CENTRE,Community Centre,"Washroom, Wi-Fi",485 MONTROSE AVE,416-392-0744,https://www.toronto.ca/data/parks/prd/facilities/complex/30/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4203100918955, 43.6623904598241]]}"
1586,705,13073,TRACE MANES PARK COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",110 RUMSEY RD,416-396-2853,https://www.toronto.ca/data/parks/prd/facilities/complex/705/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3672982733134, 43.7055805481541]]}"
1587,1320,13067,SMITHFIELD COMMUNITY SCHOOL,Community Centre,None,175 MOUNT OLIVE DR,416-394-8715,https://www.toronto.ca/data/parks/prd/facilities/complex/1320/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5956482142897, 43.7497510817525]]}"
1588,638,2074,GLEN LONG COMMUNITY CENTRE,Community Centre,"Outdoor Dry Pad, Washroom, Wi-Fi",35 GLEN LONG AVE,416-395-7921,https://www.toronto.ca/data/parks/prd/facilities/complex/638/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4558674983764, 43.7087783675771]]}"
1589,58,1817,JIMMIE SIMPSON RECREATION CENTRE,Community Centre,"Skateboarding, Washroom, Wi-Fi",870 QUEEN ST E,416-392-0751,https://www.toronto.ca/data/parks/prd/facilities/complex/58/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.345313347794, 43.6604475805934]]}"
1590,89,13049,MASARYK - COWAN COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",220 COWAN AVE,416-392-6928,https://www.toronto.ca/data/parks/prd/facilities/complex/89/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.433257367688, 43.640643583347]]}"
1591,52,13033,HOLY FAMILY COMMUNITY CENTRE,Community Centre,None,141 CLOSE AVE,416-392 6695,https://www.toronto.ca/data/parks/prd/facilities/complex/52/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4345504316363, 43.6385400698183]]}"
1592,272,2103,ST. LAWRENCE COMMUNITY RECREATION CENTRE,Community Centre,"Washroom, Wi-Fi",230 THE ESPLANADE,416-392-1347,https://www.toronto.ca/data/parks/prd/facilities/complex/272/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3649478648238, 43.6497591165374]]}"
1593,1078,13041,KEN COX COMMUNITY CENTRE,Community Centre,Wi-Fi,28 COLONEL SAMUEL SMITH PARK DR,416-392-6355,https://www.toronto.ca/data/parks/prd/facilities/complex/1078/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5165351412394, 43.5950990783531]]}"
1594,48,13030,HILLCREST COMMUNITY CENTRE,Community Centre,Wi-Fi,1339 BATHURST ST,416-392-0746,https://www.toronto.ca/data/parks/prd/facilities/complex/48/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4159949499324, 43.6791928056708]]}"
1595,1234,13036,JAMES S. BELL JUNIOR MIDDLE SCHOOL,Community Centre,None,90 THIRTY FIRST ST,416-394-8707,https://www.toronto.ca/data/parks/prd/facilities/complex/1234/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5301169543121, 43.5938995194964]]}"
1596,600,2055,CEDARBROOK COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",91 EASTPARK BLVD,416-396-4028,https://www.toronto.ca/data/parks/prd/facilities/complex/600/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2273953320968, 43.7556239062328]]}"
1597,913,13014,CENTENNIAL PARK ARENA,Community Centre,"Washroom, Wi-Fi",156 CENTENNIAL PARK RD,416-394-8756,https://www.toronto.ca/data/parks/prd/facilities/complex/913/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5858757330211, 43.6560858115455]]}"
1598,303,1741,FENSIDE ARENA,Community Centre,Washroom,30 SLIDELL CRES,416-395-7846,https://www.toronto.ca/data/parks/prd/facilities/complex/303/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3270927188684, 43.7643543390242]]}"
1599,1873,14344,STEPHEN LEACOCK SENIORS' COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",2520 BIRCHMOUNT RD,416-396-4040,https://www.toronto.ca/data/parks/prd/facilities/complex/1873/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3025384049841, 43.7866114310695]]}"
1600,3493,1948,SCARBOROUGH ARENA GARDENS,Community Centre,Washroom,75 BIRCHMOUNT RD,416-396-4137,https://www.toronto.ca/data/parks/prd/facilities/complex/3493/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2620035586757, 43.6946796106472]]}"
1601,1463,2065,EDITHVALE COMMUNITY CENTRE,Community Centre,Wi-Fi,131 FINCH AVE W,416-395-6164,https://www.toronto.ca/data/parks/prd/facilities/complex/1463/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4263811008628, 43.7769381016352]]}"
1602,1244,13042,KINGSVIEW VILLAGE COMMUNITY SCHOOL,Community Centre,None,1 YORK RD,416-394-5540,https://www.toronto.ca/data/parks/prd/facilities/complex/1244/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5508636309033, 43.6976940887093]]}"
1603,523,1608,AGINCOURT RECREATION CENTRE,Community Centre,"Washroom, Wi-Fi",31 GLEN WATFORD DR,416-396-4037,https://www.toronto.ca/data/parks/prd/facilities/complex/523/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2757520164385, 43.7885003824549]]}"
1604,330,13024,EAST YORK MEMORIAL ARENA,Community Centre,"Washroom, Wi-Fi",888 COSBURN AVE,416-396-2869,https://www.toronto.ca/data/parks/prd/facilities/complex/330/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3153105932797, 43.6974470695993]]}"
1605,675,612,LAWRENCE HEIGHTS COMMUNITY CENTRE,Community Centre,"Skateboarding, Washroom, Wi-Fi",5 REPLIN RD,416-395-6118,https://www.toronto.ca/data/parks/prd/facilities/complex/675/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4422180148869, 43.7180487666781]]}"
1606,3494,36382,TED REEVE OUTDOOR ARTIFICIAL ICE RINK,Community Centre,Washroom,175 MAIN ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3494/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2985499568998, 43.6847923115716]]}"
1607,548,280,DON MILLS CIVITAN ARENA,Community Centre,"Washroom, Wi-Fi",1030 DON MILLS RD,416-395-7843,https://www.toronto.ca/data/parks/prd/facilities/complex/548/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3438250678334, 43.7331190537632]]}"
